200
4.1758794  2.18072944D-04
4.22361809 2.09035622D-04
4.27135678 2.00253885D-04
4.31909548 1.91724844D-04
4.36683417 1.83464128D-04
4.41457286 1.75487261D-04
4.46231156 1.67809028D-04
4.51005025 1.60444598D-04
4.55778894 1.53394720D-04
4.60552764 1.46669805D-04
4.65326633 1.40732670D-04
4.70100503 1.34628377D-04
4.74874372 1.28840850D-04
4.79648241 1.23360286D-04
4.84422111 1.18174722D-04
4.8919598  1.13270616D-04
4.93969849 1.08817020D-04
4.98743719 1.04431318D-04
5.03517588 1.00281433D-04
5.08291457 9.63530443D-05
5.13065327 9.26319991D-05
5.17839196 8.91049640D-05
5.22613065 8.57591424D-05
5.27386935 8.25823730D-05
5.32160804 7.95636083D-05
5.36934673 7.66922762D-05
5.41708543 7.39587470D-05
5.46482412 7.13538930D-05
5.51256281 6.88697219D-05
5.56030151 6.64984813D-05
5.6080402  6.42333662D-05
5.65577889 6.20678221D-05
5.70351759 5.99959833D-05
5.75125628 5.80121756D-05
5.79899497 5.61117657D-05
5.84673367 5.42900954D-05
5.89447236 5.25426864D-05
5.94221106 5.08658918D-05
5.98994975 4.92562749D-05
6.03768844 4.77102824D-05
6.08542714 4.62249680D-05
6.13316583 4.47972605D-05
6.18090452 4.34246662D-05
6.22864322 4.21044670D-05
6.27638191 4.08343522D-05
6.3241206  3.96120151D-05
6.3718593  3.84351365D-05
6.41959799 3.73017799D-05
6.46733668 3.62101498D-05
6.51507538 3.51583097D-05
6.56281407 3.41443564D-05
6.61055276 3.31668343D-05
6.65829146 3.22241426D-05
6.70603015 3.13146646D-05
6.75376884 3.04506659D-05
6.80150754 2.96037147D-05
6.84924623 2.87858727D-05
6.89698492 2.79959967D-05
6.94472362 2.72331293D-05
6.99246231 2.64960366D-05
7.04020101 2.57834637D-05
7.0879397  2.50947309D-05
7.13567839 2.44289709D-05
7.18341709 2.37852394D-05
7.23115578 2.31624619D-05
7.27889447 2.25601452D-05
7.32663317 2.19774078D-05
7.37437186 2.14131785D-05
7.42211055 2.08671324D-05
7.46984925 2.03383704D-05
7.51758794 1.98262472D-05
7.56532663 1.93301797D-05
7.61306533 1.88496057D-05
7.66080402 1.83837401D-05
7.70854271 1.79321307D-05
7.75628141 1.74944110D-05
7.8040201  1.70700823D-05
7.85175879 1.66583034D-05
7.89949749 1.62588945D-05
7.94723618 1.58714494D-05
7.99497487 1.54954304D-05
8.04271357 1.51305990D-05
8.09045226 1.47764011D-05
8.13819095 1.44324102D-05
8.18592965 1.40984018D-05
8.23366834 1.37739914D-05
8.28140704 1.34589224D-05
8.32914573 1.31528622D-05
8.37688442 1.28553883D-05
8.42462312 1.25661937D-05
8.47236181 1.22852429D-05
8.5201005  1.20120023D-05
8.5678392  1.17463993D-05
8.61557789 1.14879900D-05
8.66331658 1.12366658D-05
8.71105528 1.09921819D-05
8.75879397 1.07543475D-05
8.80653266 1.05228530D-05
8.85427136 1.02975719D-05
8.90201005 1.00784392D-05
8.94974874 9.86498208D-06
8.99748744 9.65727636D-06
9.04522613 9.45483476D-06
9.09296482 9.25767285D-06
9.14070352 9.06567337D-06
9.18844221 8.87868455D-06
9.2361809  8.69648753D-06
9.2839196  8.51893056D-06
9.33165829 8.34620628D-06
9.37939698 8.17707221D-06
9.42713568 8.01213293D-06
9.47487437 7.85211858D-06
9.52261307 7.69539714D-06
9.57035176 7.54323936D-06
9.61809045 7.39417686D-06
9.66582915 7.24944225D-06
9.71356784 7.10752593D-06
9.76130653 6.96976530D-06
9.80904523 6.83467041D-06
9.85678392 6.70362835D-06
9.90452261 6.57478736D-06
9.95226131 6.44993761D-06
10.0 6.32720770D-06
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
           
